order_item_id,order_id,product_id,quantity,unit_price_inr,discount_rate,discount_amount_inr,total_price_inr,net_revenue_inr,unit_cost_inr,total_cogs_inr,is_returned,gross_profit_inr,customer_id,order_date,payment_method,order_status,category,retail_price_inr,is_festive_season
IND_ITEM_0001169,IND_ORD_000761,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_02269,2024-02-08,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0001222,IND_ORD_000798,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_02431,2024-12-23,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0001401,IND_ORD_000902,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_04906,2024-07-22,Net Banking,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0001499,IND_ORD_000967,IND_PROD_035,1,799.0,0.25,199.75,799.0,599.25,190.0,190.0,0,409.25,IND_CUST_02634,2024-11-03,Cash on Delivery (COD),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0001956,IND_ORD_001249,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_03254,2024-06-09,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0001963,IND_ORD_001255,IND_PROD_035,3,799.0,0.0,0.0,2397.0,2397.0,190.0,570.0,0,1827.0,IND_CUST_04168,2023-10-25,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0002087,IND_ORD_001344,IND_PROD_035,3,799.0,0.0,0.0,2397.0,2397.0,190.0,570.0,0,1827.0,IND_CUST_01022,2024-08-17,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0002109,IND_ORD_001358,IND_PROD_035,2,799.0,0.0,0.0,1598.0,1598.0,190.0,380.0,0,1218.0,IND_CUST_00434,2024-09-03,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0002122,IND_ORD_001365,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,1,-28.5,IND_CUST_02034,2024-12-27,Cash on Delivery (COD),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0002273,IND_ORD_001468,IND_PROD_035,2,799.0,0.0,0.0,1598.0,1598.0,190.0,380.0,0,1218.0,IND_CUST_02928,2024-10-11,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0002496,IND_ORD_001600,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_03611,2023-05-23,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0002541,IND_ORD_001630,IND_PROD_035,1,799.0,0.25,199.75,799.0,599.25,190.0,190.0,0,409.25,IND_CUST_03649,2024-06-12,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0002575,IND_ORD_001652,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_04924,2023-10-05,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0002609,IND_ORD_001671,IND_PROD_035,1,799.0,0.25,199.75,799.0,599.25,190.0,190.0,0,409.25,IND_CUST_03226,2023-11-08,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0002621,IND_ORD_001678,IND_PROD_035,3,799.0,0.0,0.0,2397.0,2397.0,190.0,570.0,0,1827.0,IND_CUST_01160,2023-11-04,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0002717,IND_ORD_001741,IND_PROD_035,1,799.0,0.2,159.8,799.0,639.2,190.0,190.0,0,449.2,IND_CUST_03762,2024-11-25,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0002771,IND_ORD_001775,IND_PROD_035,1,799.0,0.2,159.8,799.0,639.2,190.0,190.0,1,-28.5,IND_CUST_04378,2024-02-08,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0002990,IND_ORD_001908,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_01452,2023-03-02,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0002997,IND_ORD_001912,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_04519,2024-07-21,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0003063,IND_ORD_001954,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_03975,2024-03-05,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0003072,IND_ORD_001957,IND_PROD_035,2,799.0,0.0,0.0,1598.0,1598.0,190.0,380.0,0,1218.0,IND_CUST_00579,2024-08-30,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0003109,IND_ORD_001985,IND_PROD_035,2,799.0,0.0,0.0,1598.0,1598.0,190.0,380.0,0,1218.0,IND_CUST_02139,2024-06-25,Cash on Delivery (COD),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0003171,IND_ORD_002021,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_00445,2024-05-27,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0003233,IND_ORD_002066,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_03813,2024-11-22,Credit Card,Processing,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0003266,IND_ORD_002090,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_00259,2024-11-22,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0003316,IND_ORD_002119,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_01110,2024-09-12,UPI (GooglePay/PhonePe/Paytm),Processing,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0003545,IND_ORD_002272,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_00995,2023-11-27,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0003567,IND_ORD_002287,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_04559,2024-10-28,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0003972,IND_ORD_002537,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_03221,2024-01-06,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0004222,IND_ORD_002701,IND_PROD_035,1,799.0,0.25,199.75,799.0,599.25,190.0,190.0,0,409.25,IND_CUST_04697,2024-10-23,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0004390,IND_ORD_002804,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_03999,2024-10-21,Cash on Delivery (COD),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0004393,IND_ORD_002806,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_00690,2024-07-02,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0004509,IND_ORD_002879,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_00901,2024-11-21,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0004896,IND_ORD_003126,IND_PROD_035,1,799.0,0.2,159.8,799.0,639.2,190.0,190.0,0,449.2,IND_CUST_03477,2023-06-13,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0005137,IND_ORD_003269,IND_PROD_035,2,799.0,0.1,159.8,1598.0,1438.2,190.0,380.0,1,-57.0,IND_CUST_00321,2024-12-17,Debit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0005161,IND_ORD_003284,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_00662,2024-02-18,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0005311,IND_ORD_003382,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_00422,2024-02-16,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0005325,IND_ORD_003389,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_03052,2024-08-10,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0005386,IND_ORD_003427,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_04904,2024-08-10,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0005456,IND_ORD_003470,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_04082,2024-06-27,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0005488,IND_ORD_003491,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_04227,2024-03-28,Cash on Delivery (COD),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0005542,IND_ORD_003532,IND_PROD_035,1,799.0,0.2,159.8,799.0,639.2,190.0,190.0,0,449.2,IND_CUST_00590,2024-09-16,Debit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0005726,IND_ORD_003646,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_01234,2023-06-29,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0006268,IND_ORD_003994,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_03249,2024-07-27,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0006289,IND_ORD_004006,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_03058,2023-10-24,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0006545,IND_ORD_004178,IND_PROD_035,2,799.0,0.1,159.8,1598.0,1438.2,190.0,380.0,0,1058.2,IND_CUST_02085,2024-11-27,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0006807,IND_ORD_004353,IND_PROD_035,2,799.0,0.15,239.7,1598.0,1358.3,190.0,380.0,0,978.3,IND_CUST_01950,2024-09-21,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0006814,IND_ORD_004358,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_00999,2024-08-16,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0006894,IND_ORD_004407,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_04889,2024-04-19,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0006903,IND_ORD_004414,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_02928,2024-05-13,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0007011,IND_ORD_004491,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_00223,2024-11-08,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0007131,IND_ORD_004578,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_03639,2023-11-15,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0007234,IND_ORD_004646,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_02533,2024-01-26,Cash on Delivery (COD),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0007283,IND_ORD_004680,IND_PROD_035,1,799.0,0.25,199.75,799.0,599.25,190.0,190.0,0,409.25,IND_CUST_01409,2024-04-27,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0007333,IND_ORD_004713,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_04563,2024-10-04,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0007418,IND_ORD_004769,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_01532,2023-11-26,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0007620,IND_ORD_004886,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_01135,2024-11-02,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0007712,IND_ORD_004949,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_04963,2023-12-22,Debit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0007719,IND_ORD_004953,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_04622,2024-08-11,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0008247,IND_ORD_005297,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_02082,2024-10-22,Cash on Delivery (COD),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0008288,IND_ORD_005319,IND_PROD_035,2,799.0,0.15,239.7,1598.0,1358.3,190.0,380.0,0,978.3,IND_CUST_00573,2024-12-07,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0008591,IND_ORD_005517,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_02415,2024-12-08,Cash on Delivery (COD),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0008692,IND_ORD_005588,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_02928,2024-10-08,Cash on Delivery (COD),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0009316,IND_ORD_005985,IND_PROD_035,2,799.0,0.1,159.8,1598.0,1438.2,190.0,380.0,0,1058.2,IND_CUST_03703,2024-09-01,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0009341,IND_ORD_006002,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_04946,2023-10-15,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0009432,IND_ORD_006059,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_03801,2024-09-19,Debit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0009539,IND_ORD_006128,IND_PROD_035,1,799.0,0.2,159.8,799.0,639.2,190.0,190.0,0,449.2,IND_CUST_01227,2024-10-16,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0009555,IND_ORD_006136,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_04518,2024-07-22,Debit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0009629,IND_ORD_006184,IND_PROD_035,2,799.0,0.0,0.0,1598.0,1598.0,190.0,380.0,0,1218.0,IND_CUST_00309,2024-04-18,UPI (GooglePay/PhonePe/Paytm),Processing,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0009759,IND_ORD_006262,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_01293,2024-03-09,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0009782,IND_ORD_006278,IND_PROD_035,2,799.0,0.0,0.0,1598.0,1598.0,190.0,380.0,0,1218.0,IND_CUST_01940,2024-07-07,Net Banking,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0009955,IND_ORD_006388,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_02928,2024-12-01,Debit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0010020,IND_ORD_006434,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_04778,2024-10-30,Net Banking,Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0010053,IND_ORD_006456,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_03180,2023-01-30,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0010072,IND_ORD_006470,IND_PROD_035,1,799.0,0.2,159.8,799.0,639.2,190.0,190.0,0,449.2,IND_CUST_02082,2023-10-20,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0010159,IND_ORD_006531,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_04274,2023-12-16,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0010187,IND_ORD_006549,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_01631,2024-10-04,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0010197,IND_ORD_006554,IND_PROD_035,1,799.0,0.2,159.8,799.0,639.2,190.0,190.0,0,449.2,IND_CUST_01195,2023-11-25,Cash on Delivery (COD),Processing,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0010339,IND_ORD_006634,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_02648,2024-10-26,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0010393,IND_ORD_006670,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_00267,2024-04-14,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0010495,IND_ORD_006738,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_04713,2024-08-10,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0010763,IND_ORD_006920,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_01429,2024-11-10,Debit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0010866,IND_ORD_006986,IND_PROD_035,1,799.0,0.25,199.75,799.0,599.25,190.0,190.0,0,409.25,IND_CUST_04833,2024-06-17,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0011238,IND_ORD_007225,IND_PROD_035,2,799.0,0.0,0.0,1598.0,1598.0,190.0,380.0,0,1218.0,IND_CUST_02916,2024-10-09,Net Banking,Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0011340,IND_ORD_007287,IND_PROD_035,2,799.0,0.0,0.0,1598.0,1598.0,190.0,380.0,0,1218.0,IND_CUST_00224,2023-11-28,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0011352,IND_ORD_007293,IND_PROD_035,1,799.0,0.2,159.8,799.0,639.2,190.0,190.0,0,449.2,IND_CUST_02928,2023-04-14,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0011354,IND_ORD_007295,IND_PROD_035,2,799.0,0.0,0.0,1598.0,1598.0,190.0,380.0,0,1218.0,IND_CUST_03025,2023-03-26,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0011624,IND_ORD_007461,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_02310,2024-12-28,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0011692,IND_ORD_007498,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_00679,2023-04-27,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0011747,IND_ORD_007527,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_01532,2024-12-29,Cash on Delivery (COD),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0011798,IND_ORD_007562,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_00668,2024-11-23,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0011858,IND_ORD_007598,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_04588,2024-10-20,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0011927,IND_ORD_007638,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_03582,2023-04-27,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0012001,IND_ORD_007690,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_03932,2024-10-16,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0012164,IND_ORD_007802,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_01477,2024-04-04,Debit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0012204,IND_ORD_007826,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_03766,2024-12-06,Debit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0012285,IND_ORD_007881,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_01032,2024-10-30,Cash on Delivery (COD),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0012290,IND_ORD_007883,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_00374,2023-11-04,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0012300,IND_ORD_007891,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_01884,2024-10-09,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0012334,IND_ORD_007911,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_04465,2024-03-05,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0012500,IND_ORD_008021,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_03738,2023-11-14,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0012547,IND_ORD_008055,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_04953,2024-01-20,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0013081,IND_ORD_008390,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_01490,2024-06-10,UPI (GooglePay/PhonePe/Paytm),Processing,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0013150,IND_ORD_008434,IND_PROD_035,1,799.0,0.2,159.8,799.0,639.2,190.0,190.0,0,449.2,IND_CUST_02455,2024-11-25,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0013245,IND_ORD_008496,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,1,-28.5,IND_CUST_01774,2024-09-09,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0013505,IND_ORD_008656,IND_PROD_035,1,799.0,0.1,79.9,799.0,719.1,190.0,190.0,0,529.1,IND_CUST_00645,2024-06-05,Credit Card,Delivered,"Beauty, Skincare & Ayurveda",799.0,False
IND_ITEM_0013591,IND_ORD_008712,IND_PROD_035,1,799.0,0.0,0.0,799.0,799.0,190.0,190.0,0,609.0,IND_CUST_04993,2024-11-11,Cash on Delivery (COD),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
IND_ITEM_0014108,IND_ORD_009050,IND_PROD_035,1,799.0,0.15,119.85,799.0,679.15,190.0,190.0,0,489.15,IND_CUST_01657,2024-11-14,UPI (GooglePay/PhonePe/Paytm),Delivered,"Beauty, Skincare & Ayurveda",799.0,True
